Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-07-23,86.44,86.87,86.44,86.62,86.62,436.0,0.38
2018-07-20,86.82,87.03,86.39,86.44,86.63,591.0,0.51
2018-07-19,87.02,87.17,86.73,86.82,86.81,247.0,0.21
2018-07-18,87.82,87.82,86.98,87.22,87.22,225.0,0.2
2018-07-17,86.0,87.38,83.5,87.28,87.28,425.0,0.37
2018-07-16,87.77,87.77,87.5,87.5,87.5,829.0,0.73
2018-07-13,89.25,89.25,87.64,87.68,87.68,1172.0,1.03
2018-07-12,87.96,88.6,83.0,83.0,83.96,217.0,0.19
2018-07-11,87.0,87.42,87.0,87.01,87.18,196.0,0.17
2018-07-10,87.0,87.34,86.1,86.89,86.89,224.0,0.19
2018-07-09,87.0,89.9,87.0,87.0,87.0,2024.0,1.77
2018-07-06,87.0,87.0,86.2,86.39,86.39,113.0,0.1
2018-07-05,85.82,86.13,85.82,86.13,86.13,121929.0,105.02
2018-07-04,85.24,85.24,85.24,85.24,85.24,16.0,0.01
2018-07-03,87.0,89.0,85.15,85.15,85.92,2582.0,2.22
2018-07-02,85.0,85.0,84.51,84.51,84.51,355.0,0.3
2018-06-29,87.0,89.0,84.07,84.3,84.3,1384.0,1.17
2018-06-28,87.0,89.4,87.0,89.0,89.0,190.0,0.17
2018-06-27,85.58,85.58,84.65,84.65,84.65,145.0,0.12
2018-06-26,85.37,85.37,85.08,85.08,85.11,278.0,0.24
2018-06-25,85.05,85.39,84.76,84.76,84.79,1065.0,0.91
2018-06-22,85.0,85.35,84.59,85.35,85.07,58.0,0.05
2018-06-21,85.21,85.21,83.0,83.0,83.0,84.0,0.07
2018-06-20,85.15,85.21,85.15,85.21,85.21,528.0,0.45
2018-06-19,85.45,85.45,84.67,84.67,84.99,191.0,0.16
2018-06-18,86.09,86.09,86.04,86.04,86.04,520.0,0.45
2018-06-15,86.08,86.08,86.08,86.08,86.08,27.0,0.02
2018-06-14,85.94,86.04,85.55,86.04,86.04,623.0,0.53
2018-06-13,86.13,86.13,86.04,86.04,86.04,125.0,0.11
2018-06-12,85.76,85.76,85.76,85.76,85.76,67.0,0.06
2018-06-11,85.29,85.85,85.29,85.85,85.85,1839.0,1.58
2018-06-08,85.59,85.59,85.29,85.29,85.29,29.0,0.02
2018-06-07,85.64,100.5,85.3,85.3,85.3,28714.0,24.79
2018-06-06,84.71,84.71,84.71,84.71,84.71,60.0,0.05
2018-06-05,84.71,84.71,84.14,84.36,84.36,635.0,0.54
2018-06-04,84.85,85.24,84.85,85.24,85.24,1816.0,1.54
2018-06-01,85.91,85.91,85.86,85.86,85.86,131.0,0.11
2018-05-31,85.04,85.04,85.04,85.04,85.04,169.0,0.14
2018-05-30,85.0,85.0,84.77,84.77,84.77,2444.0,2.07
2018-05-29,85.18,85.18,85.12,85.12,85.12,95.0,0.08
2018-05-28,84.91,85.01,84.91,85.01,85.01,501.0,0.43
2018-05-25,84.55,84.55,84.48,84.48,84.48,1945.0,1.64
2018-05-24,87.0,89.4,84.0,84.06,84.06,264.0,0.23
2018-05-23,84.36,84.36,83.85,83.85,83.85,281.0,0.24
2018-05-22,84.0,84.1,83.92,84.03,84.03,2002.0,1.68
2018-05-21,84.75,84.75,84.56,84.56,84.56,413.0,0.35
2018-05-18,85.07,85.07,84.56,84.56,84.56,232.0,0.2
2018-05-17,85.43,85.43,85.43,85.43,85.43,155.0,0.13
2018-05-16,85.07,86.0,85.07,85.44,85.44,312.0,0.27
2018-05-15,86.1,86.1,85.41,85.45,85.45,49.0,0.04
2018-05-14,85.59,85.59,85.08,85.08,85.08,193.0,0.17
2018-05-11,88.0,90.4,84.88,85.08,85.08,694.0,0.6
2018-05-10,85.31,85.31,85.31,85.31,85.31,820.0,0.7
2018-05-09,85.23,85.23,85.23,85.23,85.23,331.0,0.28
2018-05-08,85.33,85.33,85.0,85.0,85.0,10075.0,8.58
2018-05-07,85.13,85.19,85.08,85.08,85.08,140.0,0.12
2018-05-04,85.0,85.0,84.67,84.89,84.89,150.0,0.13
2018-05-02,86.31,86.36,86.0,86.0,86.0,147.0,0.13
2018-04-30,86.17,86.17,86.17,86.17,86.17,302.0,0.26
2018-04-27,85.94,85.94,85.35,85.35,85.35,182.0,0.16
2018-04-26,85.63,85.63,85.63,85.63,85.63,194.0,0.17
2018-04-25,85.31,85.31,85.31,85.31,85.31,183.0,0.16
2018-04-24,85.66,85.66,85.46,85.5,85.5,1793.0,1.53
2018-04-23,85.0,85.55,85.0,85.26,85.54,3742.0,3.2
2018-04-20,84.82,85.23,84.82,85.23,85.23,593.0,0.5
2018-04-19,84.57,84.57,84.57,84.57,84.57,57.0,0.05
2018-04-18,84.4,84.4,84.39,84.39,84.39,463.0,0.39
2018-04-17,84.18,84.18,84.1,84.1,84.1,181.0,0.15
2018-04-16,83.44,83.44,83.17,83.17,83.17,600.0,0.5
2018-04-13,82.79,83.26,82.79,83.26,83.26,115.0,0.1
2018-04-12,82.39,83.11,82.39,83.11,83.11,200.0,0.17
2018-04-11,82.28,82.33,82.28,82.33,82.33,153.0,0.13
2018-04-10,82.45,82.45,82.27,82.27,82.27,960.0,0.79
