Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2013-01-14,90.05,92.0,87.7,91.65,91.6,893570.0,806.08
2013-01-11,92.9,93.3,88.6,90.3,89.8,595100.0,541.63
2013-01-10,94.5,94.95,91.8,92.0,92.45,935226.0,875.87
2013-01-09,94.95,95.35,92.85,93.8,93.45,579235.0,545.73
2013-01-08,94.1,95.3,93.5,94.8,94.75,793895.0,750.06
2013-01-07,92.1,94.85,91.8,94.3,94.0,1247033.0,1166.66
2013-01-04,93.9,95.6,89.5,91.45,91.65,1055597.0,964.42
2013-01-03,90.0,92.7,87.95,90.4,90.6,1299608.0,1178.61
2013-01-02,90.15,91.0,89.15,89.25,89.55,1561351.0,1407.32
2013-01-01,84.2,89.6,84.2,89.0,89.15,2057339.0,1800.27
2012-12-31,83.85,84.5,83.5,83.75,83.85,394040.0,331.19
2012-12-28,83.85,84.7,83.2,83.75,83.85,433158.0,363.56
2012-12-27,83.8,84.15,82.45,83.8,83.85,605833.0,505.84
2012-12-26,82.9,84.1,82.7,83.25,83.4,440124.0,367.65
2012-12-24,85.8,86.8,82.2,83.35,82.95,707045.0,586.64
2012-12-21,82.0,82.3,80.6,81.95,81.85,646752.0,526.49
2012-12-20,82.9,83.05,81.35,81.9,82.15,477776.0,392.41
2012-12-19,83.6,84.45,82.75,82.9,83.0,729829.0,610.37
2012-12-18,83.75,84.4,81.05,82.85,83.05,1630874.0,1355.1
2012-12-17,80.65,83.7,80.6,82.7,82.65,1063606.0,879.57
2012-12-14,79.8,81.05,78.5,80.6,80.6,554504.0,444.44
2012-12-13,80.3,82.3,79.1,79.6,79.5,529221.0,428.21
2012-12-12,81.0,82.35,80.3,80.95,81.15,626071.0,509.08
2012-12-11,83.2,84.0,80.0,81.2,80.85,1439207.0,1183.02
2012-12-10,81.25,83.3,80.5,83.2,82.9,1500563.0,1233.71
2012-12-07,80.8,82.55,80.0,80.8,80.85,1448428.0,1178.51
2012-12-06,79.0,80.2,77.0,80.0,79.95,718948.0,569.02
2012-12-05,78.4,80.45,77.7,78.35,78.4,1140054.0,904.74
2012-12-04,77.6,79.6,77.6,78.3,78.4,727549.0,573.72
2012-12-03,77.55,78.9,77.0,78.4,78.45,956352.0,746.34
2012-11-30,74.95,77.55,74.95,76.7,76.7,794718.0,608.02
2012-11-29,74.7,75.5,74.45,75.0,74.9,308143.0,231.05
2012-11-27,73.8,75.2,73.5,74.35,74.5,357395.0,266.05
2012-11-26,74.15,74.25,73.55,73.85,73.8,231207.0,170.86
2012-11-23,74.25,74.25,73.1,73.6,73.65,317094.0,233.34
2012-11-22,74.6,74.75,73.4,73.4,73.65,365313.0,269.67
2012-11-21,73.75,74.3,72.5,73.0,73.2,263949.0,193.68
2012-11-20,74.25,74.25,72.8,73.25,73.35,280323.0,206.04
2012-11-19,75.0,75.2,73.25,73.55,73.55,279915.0,206.72
2012-11-16,77.05,77.8,74.1,74.3,74.55,636683.0,486.74
2012-11-15,75.0,78.5,74.05,76.7,76.7,867220.0,660.95
2012-11-13,75.0,75.75,74.5,75.4,75.3,197999.0,149.06
2012-11-12,74.1,75.9,74.1,74.6,74.5,412765.0,308.71
2012-11-09,75.25,76.95,74.35,74.5,74.6,667334.0,504.62
2012-11-08,73.85,76.4,72.0,75.8,76.1,1060436.0,801.3
2012-11-07,73.0,75.2,72.5,74.5,74.6,1347296.0,1001.18
2012-11-06,70.4,73.7,69.0,72.95,72.9,3292220.0,2375.98
2012-11-05,71.75,71.75,69.7,69.9,70.1,513825.0,363.9
2012-11-02,71.0,71.7,70.65,71.3,71.3,471322.0,335.76
2012-11-01,69.7,71.0,68.8,70.15,70.2,402945.0,282.5
2012-10-31,68.95,70.3,68.1,69.4,69.65,579979.0,401.58
2012-10-30,71.45,72.4,68.8,68.85,69.15,914535.0,642.35
2012-10-29,71.1,71.8,70.3,71.35,71.05,432338.0,307.32
2012-10-26,71.05,72.4,70.55,71.3,71.05,675256.0,481.9
2012-10-25,72.65,72.7,70.5,71.2,70.85,1718838.0,1224.26
2012-10-23,73.85,74.9,72.15,72.4,72.4,1043137.0,763.27
2012-10-22,75.2,75.7,73.95,74.25,74.25,676107.0,506.06
2012-10-19,76.85,77.45,74.5,75.3,75.5,827533.0,627.59
2012-10-18,74.55,77.3,74.1,77.0,77.0,987554.0,751.76
2012-10-17,75.45,75.6,73.5,74.5,74.45,434917.0,324.0
2012-10-16,76.55,76.75,74.15,74.35,74.65,590664.0,447.08
2012-10-15,77.0,77.0,74.1,75.65,75.55,544232.0,410.73
2012-10-12,75.6,77.8,75.0,76.0,75.95,1035304.0,793.77
2012-10-11,73.95,75.9,72.5,75.85,75.6,1014028.0,753.9
2012-10-10,75.05,75.7,73.3,73.5,73.85,587889.0,437.42
2012-10-09,76.85,77.25,75.0,75.65,75.7,654376.0,497.56
2012-10-08,77.2,77.25,75.2,75.85,75.9,710783.0,541.63
2012-10-05,80.1,81.0,76.2,77.0,77.15,1277295.0,993.25
2012-10-04,80.5,81.4,79.8,80.0,80.1,1042803.0,841.62
2012-10-03,80.05,80.75,79.1,80.0,79.9,1193008.0,955.36
2012-10-01,78.8,79.9,78.1,79.85,79.6,1030465.0,814.89
2012-09-28,78.9,79.9,78.05,78.25,78.2,1095253.0,863.53
2012-09-27,77.45,78.75,76.75,77.6,77.5,1086836.0,845.1
2012-09-26,76.5,77.8,75.25,77.55,77.4,839177.0,643.0
2012-09-25,77.75,78.75,75.4,76.75,76.4,1239808.0,952.49
2012-09-24,76.75,79.8,75.8,76.8,76.55,2172012.0,1694.16
2012-09-21,72.95,76.85,72.7,76.6,76.05,2378873.0,1775.77
2012-09-20,71.0,74.7,69.05,71.8,72.4,2664406.0,1933.72
2012-09-18,67.0,72.85,67.0,71.9,71.7,3062805.0,2167.09
2012-09-17,64.5,67.5,64.3,67.3,67.15,2198431.0,1453.9
2012-09-14,63.15,64.3,63.05,63.75,63.75,1621419.0,1033.36
2012-09-13,63.9,63.9,62.2,62.3,62.4,943316.0,591.98
2012-09-12,63.25,63.95,62.95,63.15,63.2,718906.0,455.37
2012-09-11,63.5,63.6,63.0,63.15,63.25,512956.0,324.5
2012-09-10,64.3,64.5,63.4,63.65,63.7,446717.0,284.79
2012-09-08,63.55,64.4,63.5,64.3,64.15,106317.0,67.95
2012-09-07,64.8,65.85,63.35,63.45,63.45,1553986.0,992.53
2012-09-06,65.9,65.9,63.75,63.85,63.95,680384.0,438.93
2012-09-05,66.8,66.95,65.5,65.5,65.95,256843.0,170.0
2012-09-04,66.3,67.3,65.1,66.9,67.1,385517.0,256.25
2012-09-03,66.7,66.75,65.05,66.3,66.1,429978.0,283.25
2012-08-31,64.7,66.95,64.15,65.75,65.65,524806.0,344.76
2012-08-30,63.8,65.25,62.75,64.9,64.65,397959.0,253.66
2012-08-29,64.1,64.8,63.3,63.9,63.75,363516.0,232.26
2012-08-28,65.35,65.45,64.0,64.5,64.45,336610.0,217.04
2012-08-27,65.35,66.5,64.9,64.9,65.15,361476.0,236.37
2012-08-24,66.0,66.7,65.15,65.5,65.5,445401.0,292.02
2012-08-23,67.9,68.15,66.05,66.4,66.45,626753.0,419.0
2012-08-22,67.9,68.1,66.9,67.45,67.4,771794.0,521.36
2012-08-21,69.6,70.5,68.8,69.0,68.95,656207.0,454.09
2012-08-17,70.15,70.5,69.1,69.5,69.4,560953.0,391.33
2012-08-16,72.0,72.0,69.85,70.0,69.95,532247.0,374.13
2012-08-14,69.95,70.75,69.3,69.9,69.95,796571.0,557.81
2012-08-13,69.35,70.4,69.1,69.3,69.5,352340.0,244.89
2012-08-10,70.1,70.65,69.0,69.85,69.85,280041.0,195.72
2012-08-09,72.95,72.95,69.3,70.3,70.3,460886.0,325.74
2012-08-08,72.0,72.5,71.6,72.25,72.1,443464.0,319.55
2012-08-07,72.45,72.45,71.45,71.7,71.85,287756.0,207.01
2012-08-06,72.2,72.4,71.25,71.6,71.55,381698.0,274.14
2012-08-03,70.1,71.3,69.85,71.05,70.95,425731.0,300.38
2012-08-02,72.05,72.1,70.25,71.15,71.05,728424.0,516.53
2012-08-01,71.75,73.0,70.85,71.75,72.1,522488.0,377.05
2012-07-31,72.9,73.05,69.8,71.7,71.8,1033235.0,735.82
2012-07-30,68.7,73.0,68.7,72.9,72.65,1080485.0,771.15
2012-07-27,73.9,76.8,67.75,68.8,68.7,4034949.0,2864.97
2012-07-26,75.15,75.4,71.7,72.5,73.0,676824.0,497.91
2012-07-25,75.4,75.85,74.15,75.3,75.15,368804.0,275.58
2012-07-24,74.95,76.35,74.0,76.05,76.0,382941.0,287.92
2012-07-23,74.7,75.25,73.7,74.45,74.45,547714.0,407.02
2012-07-20,77.85,77.85,75.5,76.1,76.05,542872.0,413.1
2012-07-19,79.2,80.0,76.75,77.0,77.05,577105.0,448.22
2012-07-18,79.0,79.0,77.1,78.5,78.55,312214.0,243.77
2012-07-17,80.0,80.5,78.05,78.05,78.5,262743.0,207.33
2012-07-16,80.2,80.8,79.2,79.6,79.45,328855.0,262.85
2012-07-13,80.0,81.65,79.8,80.05,80.0,355218.0,286.61
2012-07-12,81.85,81.85,79.85,80.35,80.4,374690.0,302.07
2012-07-11,83.0,83.7,81.8,82.35,82.45,329134.0,272.5
2012-07-10,81.3,83.15,81.1,82.65,82.75,357737.0,294.75
2012-07-09,83.4,83.4,80.7,80.95,81.0,371863.0,303.35
2012-07-06,84.0,84.5,82.95,83.4,83.4,653647.0,546.03
2012-07-05,81.85,84.6,81.55,83.8,83.9,1066648.0,887.26
2012-07-04,82.5,82.85,80.8,82.0,81.8,776772.0,633.46
2012-07-03,83.0,83.7,81.25,81.9,82.05,549970.0,452.79
2012-07-02,82.25,83.95,81.7,82.9,82.75,1119542.0,926.06
2012-06-29,77.8,82.5,77.8,82.3,81.95,951254.0,769.24
2012-06-28,78.4,78.9,76.75,77.55,77.4,548210.0,426.14
2012-06-27,79.5,80.0,77.5,77.8,78.1,189638.0,149.03
2012-06-26,78.1,79.4,77.4,79.25,78.9,318492.0,250.09
2012-06-25,79.0,80.5,77.8,78.6,78.1,456364.0,362.2
2012-06-22,77.5,78.7,77.0,77.9,78.25,365504.0,284.87
2012-06-21,76.5,78.9,76.2,78.35,78.45,736279.0,572.14
2012-06-20,78.1,79.5,77.7,78.0,78.0,369651.0,289.24
2012-06-19,78.15,79.0,77.25,78.6,78.1,363771.0,283.95
2012-06-18,81.05,82.55,78.05,78.35,78.8,665670.0,531.25
2012-06-15,81.05,82.5,80.5,80.65,81.0,778544.0,632.15
2012-06-14,81.3,82.35,80.05,80.5,80.45,583423.0,473.1
2012-06-13,82.65,82.95,80.55,81.55,81.4,437327.0,358.53
2012-06-12,78.95,82.25,77.1,81.9,81.9,511676.0,413.89
2012-06-11,81.9,82.4,79.05,79.35,79.8,746774.0,607.21
2012-06-08,78.25,80.55,77.0,79.7,79.7,502572.0,395.9
2012-06-07,78.0,79.35,78.0,79.0,79.05,537124.0,423.56
2012-06-06,75.0,77.85,74.8,77.1,77.25,648168.0,492.92
2012-06-05,76.1,76.1,73.2,74.25,74.2,389185.0,290.59
2012-06-04,73.0,75.75,72.3,74.75,74.7,619337.0,458.87
2012-06-01,76.7,77.4,73.3,75.25,74.8,447303.0,335.69
2012-05-31,71.8,77.6,71.5,76.55,76.7,1661179.0,1248.9
2012-05-30,74.35,74.35,72.5,72.9,72.8,301700.0,220.85
2012-05-29,76.45,76.45,74.0,74.4,74.4,391325.0,294.79
2012-05-28,74.65,76.35,74.5,75.5,75.55,317001.0,239.18
2012-05-25,74.6,75.0,73.65,74.7,74.5,320528.0,238.28
2012-05-24,73.6,75.0,72.05,74.5,74.6,544940.0,401.63
2012-05-23,71.1,74.45,69.2,73.45,72.8,988950.0,705.06
2012-05-22,76.1,76.5,71.1,72.2,71.85,726476.0,531.36
2012-05-21,75.05,76.35,75.05,75.5,75.5,458577.0,346.95
2012-05-18,73.5,75.9,72.0,75.15,74.85,660935.0,493.64
2012-05-17,75.05,76.9,74.3,74.85,74.9,383109.0,288.31
2012-05-16,75.0,75.35,74.05,74.85,74.8,661530.0,495.23
2012-05-15,74.25,76.4,74.1,75.8,75.95,462684.0,351.29
2012-05-14,78.2,78.4,75.05,75.7,75.65,575959.0,438.09
2012-05-11,77.15,79.0,75.0,77.7,77.8,792475.0,615.23
2012-05-10,78.0,79.35,76.45,76.9,76.85,1020290.0,790.32
2012-05-09,76.9,78.05,73.2,77.7,77.6,2944673.0,2243.53
2012-05-08,88.5,88.8,76.6,76.75,77.45,5531821.0,4476.04
2012-05-07,90.1,92.4,85.35,87.85,88.2,1024088.0,895.94
2012-05-04,95.0,95.25,92.0,92.4,92.45,310856.0,290.05
2012-05-03,97.1,97.5,95.0,95.6,95.3,197821.0,190.18
2012-05-02,98.6,99.9,97.2,97.6,98.2,311270.0,306.5
2012-04-30,96.0,98.5,95.6,98.5,97.4,243911.0,236.0
2012-04-28,96.6,96.6,94.35,95.45,95.0,29259.0,27.78
2012-04-27,95.15,98.0,94.05,94.35,94.4,291670.0,277.49
2012-04-26,97.85,97.85,93.55,95.5,95.15,771161.0,734.34
2012-04-25,99.0,100.5,96.8,96.8,97.65,338728.0,333.16
2012-04-24,100.0,100.55,98.5,99.3,99.2,226202.0,225.03
2012-04-23,100.3,102.45,99.0,99.35,99.55,318864.0,321.44
2012-04-20,101.65,103.45,100.75,101.2,101.1,228940.0,233.68
2012-04-19,103.65,103.7,101.05,103.15,102.85,219770.0,225.55
2012-04-18,105.45,105.45,102.1,102.45,102.95,403802.0,418.72
2012-04-17,104.4,105.7,101.6,103.6,104.0,922659.0,957.2
2012-04-16,100.35,104.4,100.35,103.6,103.5,436832.0,448.57
2012-04-13,104.75,106.4,99.1,99.65,100.35,840920.0,872.36
2012-04-12,102.0,104.4,102.0,104.0,103.9,767689.0,795.13
2012-04-11,100.2,102.5,99.05,100.95,100.85,452745.0,457.56
2012-04-10,99.9,101.8,97.35,101.2,101.05,494968.0,493.18
2012-04-09,99.3,100.5,97.8,98.05,98.3,337209.0,334.16
2012-04-04,101.8,101.8,100.5,101.8,101.05,246580.0,249.32
2012-04-03,102.95,103.45,101.1,102.1,102.05,357031.0,365.33
2012-04-02,101.8,102.6,100.1,102.0,102.15,779715.0,795.11
2012-03-30,93.9,101.7,93.4,101.4,100.85,831390.0,820.07
2012-03-29,94.0,95.25,92.5,94.0,93.4,699017.0,653.5
2012-03-28,98.15,98.35,95.0,95.0,95.25,346068.0,333.23
2012-03-27,99.0,100.4,95.4,98.6,98.4,683153.0,667.53
2012-03-26,101.25,102.5,97.85,98.05,98.2,559751.0,557.19
2012-03-23,101.0,102.15,99.55,100.9,100.5,565686.0,569.64
2012-03-22,106.0,106.0,99.1,99.7,100.2,426245.0,437.46
2012-03-21,103.0,105.8,101.1,105.45,105.25,393994.0,410.68
2012-03-20,101.15,104.8,100.15,103.25,103.55,440440.0,450.64
2012-03-19,104.05,104.05,100.15,101.7,101.15,438784.0,447.6
2012-03-16,104.7,107.0,101.9,102.45,103.5,727810.0,759.43
2012-03-15,111.0,111.95,104.0,104.0,104.7,1302681.0,1395.87
2012-03-14,107.0,111.5,105.55,111.45,110.1,1464961.0,1586.48
2012-03-13,106.4,106.9,105.4,106.3,105.8,513575.0,544.13
2012-03-12,105.0,108.0,103.15,104.5,104.3,666097.0,697.14
2012-03-09,100.5,103.4,100.5,103.05,102.85,589120.0,603.24
2012-03-07,99.7,101.05,97.05,99.2,99.55,560561.0,555.51
2012-03-06,100.05,103.9,98.0,99.6,99.95,674439.0,683.15
2012-03-05,102.65,103.25,100.75,101.6,101.35,333809.0,339.19
2012-03-03,103.0,103.65,102.55,103.15,102.9,45435.0,46.84
2012-03-02,103.55,105.4,102.15,103.6,103.5,581157.0,604.0
2012-03-01,103.0,104.7,97.15,103.0,103.1,1010319.0,1030.5
2012-02-29,104.85,106.65,100.1,102.0,102.05,1156399.0,1194.93
2012-02-28,101.05,104.6,99.95,103.1,103.35,753936.0,777.32
